FlightID,FlightNumber,DepartureAirportID,ArrivalAirportID,DepartureTime,ArrivalTime,AircraftID
3839,FN3838,85,86,2024-05-12 06:24:30,2024-05-12 14:24:30,42
3840,FN3839,88,58,2023-09-10 13:55:35,2023-09-10 14:55:35,15
3841,FN3840,81,68,2024-04-15 07:22:10,2024-04-15 17:22:10,18
3842,FN3841,42,50,2024-05-20 03:08:55,2024-05-20 08:08:55,30
3843,FN3842,40,89,2024-01-06 12:06:57,2024-01-06 13:06:57,35
3844,FN3843,70,73,2023-11-12 02:49:13,2023-11-12 04:49:13,11
3845,FN3844,22,8,2024-05-25 11:25:10,2024-05-25 21:25:10,46
3846,FN3845,42,52,2023-08-04 15:22:34,2023-08-04 18:22:34,50
3847,FN3846,73,99,2024-01-21 05:11:38,2024-01-21 10:11:38,7
3848,FN3847,72,5,2023-08-19 02:32:44,2023-08-19 12:32:44,10
3849,FN3848,61,45,2023-12-10 06:57:47,2023-12-10 12:57:47,27
3850,FN3849,79,68,2023-07-13 09:15:18,2023-07-13 17:15:18,16
3851,FN3850,56,91,2023-06-27 21:13:34,2023-06-28 05:13:34,33
3852,FN3851,60,90,2024-03-02 02:32:03,2024-03-02 04:32:03,35
3853,FN3852,16,1,2023-10-18 10:19:44,2023-10-18 18:19:44,9
3854,FN3853,21,77,2024-06-17 23:22:45,2024-06-18 03:22:45,12
3855,FN3854,66,99,2024-03-29 22:25:19,2024-03-30 02:25:19,13
3856,FN3855,14,74,2024-05-01 20:21:42,2024-05-02 04:21:42,30
3857,FN3856,42,22,2023-12-24 11:58:13,2023-12-24 13:58:13,35
3858,FN3857,99,4,2024-02-06 15:40:58,2024-02-06 19:40:58,7
3859,FN3858,22,90,2023-08-03 11:33:36,2023-08-03 15:33:36,44
3860,FN3859,5,55,2024-06-17 01:13:44,2024-06-17 03:13:44,19
3861,FN3860,50,43,2023-08-10 16:19:02,2023-08-10 18:19:02,43
3862,FN3861,95,33,2024-02-11 00:53:47,2024-02-11 02:53:47,20
3863,FN3862,60,61,2024-01-23 17:40:43,2024-01-23 20:40:43,1
3864,FN3863,31,48,2023-07-16 23:27:35,2023-07-17 01:27:35,4
3865,FN3864,64,51,2024-06-23 14:25:00,2024-06-23 20:25:00,40
3866,FN3865,75,63,2023-10-10 06:56:32,2023-10-10 07:56:32,7
3867,FN3866,89,82,2024-03-28 21:23:11,2024-03-29 03:23:11,4
3868,FN3867,64,36,2023-12-10 12:51:27,2023-12-10 20:51:27,38
3869,FN3868,50,55,2023-09-27 05:20:23,2023-09-27 07:20:23,3
3870,FN3869,90,72,2023-11-17 10:41:07,2023-11-17 12:41:07,49
3871,FN3870,88,50,2023-09-26 20:47:45,2023-09-27 04:47:45,16
3872,FN3871,21,34,2023-10-16 16:51:23,2023-10-17 01:51:23,48
3873,FN3872,63,25,2024-04-30 01:10:11,2024-04-30 10:10:11,16
3874,FN3873,81,74,2024-06-16 01:39:04,2024-06-16 09:39:04,49
3875,FN3874,66,48,2023-07-19 05:10:22,2023-07-19 06:10:22,49
3876,FN3875,24,72,2024-03-27 23:13:44,2024-03-28 04:13:44,10
3877,FN3876,7,82,2023-10-06 23:23:15,2023-10-07 02:23:15,9
3878,FN3877,32,8,2024-02-08 02:08:36,2024-02-08 08:08:36,10
3879,FN3878,36,59,2023-09-04 06:17:32,2023-09-04 13:17:32,6
3880,FN3879,53,7,2023-07-15 13:43:42,2023-07-15 15:43:42,30
3881,FN3880,38,96,2023-12-04 11:12:36,2023-12-04 12:12:36,17
3882,FN3881,8,86,2023-12-24 19:31:03,2023-12-25 05:31:03,18
3883,FN3882,41,83,2024-03-22 13:58:31,2024-03-22 20:58:31,3
3884,FN3883,83,61,2023-10-06 19:10:28,2023-10-07 05:10:28,23
3885,FN3884,99,87,2024-03-30 10:52:28,2024-03-30 12:52:28,4
3886,FN3885,14,12,2024-05-04 05:15:39,2024-05-04 08:15:39,38
3887,FN3886,62,1,2023-07-31 16:42:26,2023-08-01 02:42:26,9
3888,FN3887,16,24,2024-03-20 21:28:58,2024-03-21 05:28:58,46
3889,FN3888,10,37,2024-02-19 19:09:06,2024-02-19 22:09:06,42
3890,FN3889,81,80,2023-12-19 15:03:04,2023-12-19 20:03:04,42
3891,FN3890,96,27,2023-10-20 13:52:05,2023-10-20 22:52:05,4
3892,FN3891,40,56,2024-01-10 15:57:27,2024-01-10 19:57:27,35
3893,FN3892,53,79,2024-02-06 17:51:13,2024-02-06 23:51:13,28
3894,FN3893,29,54,2024-02-12 05:22:02,2024-02-12 11:22:02,48
3895,FN3894,24,99,2023-11-22 01:27:01,2023-11-22 06:27:01,47
3896,FN3895,58,52,2023-07-22 00:46:08,2023-07-22 02:46:08,12
3897,FN3896,3,50,2023-12-18 03:31:08,2023-12-18 07:31:08,3
3898,FN3897,44,52,2024-02-23 03:59:40,2024-02-23 06:59:40,14
3899,FN3898,8,85,2023-12-11 17:49:16,2023-12-11 18:49:16,45
3900,FN3899,25,50,2024-05-10 16:10:21,2024-05-11 02:10:21,17
3901,FN3900,59,40,2024-05-30 01:49:11,2024-05-30 10:49:11,16
3902,FN3901,38,68,2023-07-22 15:31:45,2023-07-22 20:31:45,13
3903,FN3902,15,54,2023-09-11 06:53:17,2023-09-11 10:53:17,2
3904,FN3903,99,30,2023-10-09 09:54:51,2023-10-09 17:54:51,32
3905,FN3904,68,8,2024-04-29 22:12:39,2024-04-30 02:12:39,40
3906,FN3905,45,20,2023-09-04 06:13:42,2023-09-04 15:13:42,10
3907,FN3906,63,98,2023-06-28 11:03:21,2023-06-28 13:03:21,40
3908,FN3907,65,26,2023-11-10 03:33:49,2023-11-10 11:33:49,6
3909,FN3908,16,99,2023-12-19 21:05:58,2023-12-19 23:05:58,49
3910,FN3909,77,49,2024-01-01 03:20:04,2024-01-01 08:20:04,18
3911,FN3910,8,11,2024-02-26 17:20:51,2024-02-26 20:20:51,48
3912,FN3911,70,57,2024-06-16 20:12:20,2024-06-17 01:12:20,12
3913,FN3912,27,70,2024-06-07 09:27:43,2024-06-07 16:27:43,50
3914,FN3913,71,37,2024-06-13 18:12:16,2024-06-13 19:12:16,49
3915,FN3914,92,94,2024-03-03 07:57:41,2024-03-03 11:57:41,25
3916,FN3915,22,77,2023-09-05 02:54:01,2023-09-05 03:54:01,24
3917,FN3916,77,54,2023-07-12 07:04:49,2023-07-12 09:04:49,2
3918,FN3917,6,34,2024-04-08 10:04:19,2024-04-08 11:04:19,38
3919,FN3918,22,33,2024-02-06 21:04:01,2024-02-07 00:04:01,31
3920,FN3919,20,96,2023-10-12 03:04:19,2023-10-12 13:04:19,48
3921,FN3920,21,64,2023-12-02 03:01:47,2023-12-02 08:01:47,45
3922,FN3921,21,20,2024-05-17 18:45:03,2024-05-18 03:45:03,10
3923,FN3922,96,51,2023-12-15 19:10:11,2023-12-16 00:10:11,47
3924,FN3923,84,65,2024-05-21 22:47:18,2024-05-21 23:47:18,43
3925,FN3924,57,68,2023-10-20 20:17:55,2023-10-20 23:17:55,48
3926,FN3925,15,58,2024-03-06 17:12:34,2024-03-06 19:12:34,9
3927,FN3926,54,89,2024-04-06 15:14:45,2024-04-06 20:14:45,14
3928,FN3927,42,62,2023-09-12 23:37:30,2023-09-13 08:37:30,16
3929,FN3928,51,77,2024-04-16 13:25:30,2024-04-16 22:25:30,22
3930,FN3929,23,62,2023-11-16 16:16:55,2023-11-16 23:16:55,41
3931,FN3930,40,46,2024-01-04 20:48:55,2024-01-05 05:48:55,33
3932,FN3931,13,25,2024-05-12 03:23:26,2024-05-12 07:23:26,44
3933,FN3932,51,23,2024-04-04 06:44:13,2024-04-04 14:44:13,5
3934,FN3933,25,44,2024-01-15 20:44:08,2024-01-15 21:44:08,35
3935,FN3934,3,58,2024-02-23 14:09:40,2024-02-23 17:09:40,49
3936,FN3935,76,22,2023-07-19 20:43:38,2023-07-20 06:43:38,39
3937,FN3936,13,26,2024-04-22 22:19:05,2024-04-22 23:19:05,4
3938,FN3937,14,40,2023-10-21 03:48:31,2023-10-21 13:48:31,21
3939,FN3938,99,75,2024-01-04 05:36:45,2024-01-04 07:36:45,37
3940,FN3939,51,92,2024-01-21 12:35:08,2024-01-21 18:35:08,39
3941,FN3940,53,24,2023-11-29 05:29:54,2023-11-29 09:29:54,25
3942,FN3941,10,30,2024-04-23 16:52:41,2024-04-24 00:52:41,6
3943,FN3942,87,92,2023-09-03 08:39:25,2023-09-03 12:39:25,42
3944,FN3943,91,87,2024-02-19 00:15:56,2024-02-19 05:15:56,32
3945,FN3944,5,3,2023-11-07 20:06:08,2023-11-08 06:06:08,22
3946,FN3945,8,98,2023-08-28 23:55:55,2023-08-29 06:55:55,13
3947,FN3946,57,29,2023-06-28 21:45:15,2023-06-29 04:45:15,47
3948,FN3947,79,85,2023-08-05 01:53:20,2023-08-05 10:53:20,30
3949,FN3948,32,18,2023-12-27 09:24:00,2023-12-27 16:24:00,38
3950,FN3949,41,31,2024-03-12 18:01:16,2024-03-12 23:01:16,32
3951,FN3950,26,14,2023-12-09 16:55:57,2023-12-09 20:55:57,35
3952,FN3951,68,94,2024-03-09 21:14:47,2024-03-10 03:14:47,8
3953,FN3952,79,91,2023-07-09 14:23:16,2023-07-09 23:23:16,15
3954,FN3953,32,64,2023-07-21 17:59:31,2023-07-22 01:59:31,33
3955,FN3954,83,63,2023-08-18 21:38:46,2023-08-19 04:38:46,4
3956,FN3955,71,9,2023-12-12 11:36:11,2023-12-12 16:36:11,35
3957,FN3956,91,46,2023-11-19 04:51:06,2023-11-19 05:51:06,17
3958,FN3957,11,65,2023-10-12 09:28:04,2023-10-12 13:28:04,32
3959,FN3958,3,44,2023-12-15 01:15:55,2023-12-15 05:15:55,40
3960,FN3959,68,82,2024-06-08 13:37:08,2024-06-08 16:37:08,5
3961,FN3960,50,39,2024-02-23 02:06:27,2024-02-23 10:06:27,43
3962,FN3961,57,92,2024-02-20 01:01:49,2024-02-20 08:01:49,44
3963,FN3962,59,41,2024-02-21 09:10:39,2024-02-21 11:10:39,31
3964,FN3963,92,94,2024-01-06 10:19:35,2024-01-06 11:19:35,13
3965,FN3964,40,35,2023-10-08 07:36:46,2023-10-08 13:36:46,18
3966,FN3965,10,8,2023-10-18 17:35:57,2023-10-19 03:35:57,27
3967,FN3966,52,88,2023-09-22 23:44:47,2023-09-23 06:44:47,8
3968,FN3967,64,71,2023-11-28 16:09:56,2023-11-28 23:09:56,13
3969,FN3968,47,38,2024-03-11 02:51:55,2024-03-11 12:51:55,1
3970,FN3969,9,38,2023-11-27 05:59:53,2023-11-27 10:59:53,10
3971,FN3970,26,12,2024-02-27 00:49:31,2024-02-27 03:49:31,44
3972,FN3971,6,93,2023-09-26 02:14:11,2023-09-26 12:14:11,17
3973,FN3972,64,85,2023-11-01 02:03:48,2023-11-01 07:03:48,50
3974,FN3973,90,19,2024-02-18 23:52:06,2024-02-19 05:52:06,1
3975,FN3974,75,4,2023-07-11 23:56:52,2023-07-12 04:56:52,14
3976,FN3975,31,39,2024-06-11 10:27:20,2024-06-11 18:27:20,44
3977,FN3976,41,21,2023-09-27 20:01:51,2023-09-27 22:01:51,40
3978,FN3977,67,75,2024-01-29 13:35:18,2024-01-29 18:35:18,4
3979,FN3978,94,12,2023-07-09 04:32:44,2023-07-09 09:32:44,38
3980,FN3979,44,73,2024-01-25 10:46:55,2024-01-25 18:46:55,34
3981,FN3980,42,11,2024-01-05 11:34:03,2024-01-05 14:34:03,36
3982,FN3981,8,71,2024-04-15 06:47:19,2024-04-15 13:47:19,20
3983,FN3982,21,76,2023-11-16 05:31:41,2023-11-16 06:31:41,37
3984,FN3983,16,3,2023-07-16 20:09:17,2023-07-16 23:09:17,26
3985,FN3984,88,20,2024-03-20 22:26:34,2024-03-21 06:26:34,40
3986,FN3985,99,26,2023-08-08 04:34:08,2023-08-08 13:34:08,20
3987,FN3986,97,6,2023-11-27 21:23:53,2023-11-27 22:23:53,27
3988,FN3987,84,68,2024-04-01 11:26:13,2024-04-01 16:26:13,16
3989,FN3988,29,85,2024-03-22 06:04:57,2024-03-22 14:04:57,16
3990,FN3989,17,88,2024-04-27 08:28:37,2024-04-27 15:28:37,20
3991,FN3990,77,7,2024-06-16 13:57:25,2024-06-16 14:57:25,1
3992,FN3991,76,47,2024-05-20 21:42:15,2024-05-21 07:42:15,9
3993,FN3992,20,11,2023-10-19 18:49:30,2023-10-19 19:49:30,12
3994,FN3993,3,2,2023-12-18 20:05:25,2023-12-18 23:05:25,25
3995,FN3994,79,42,2023-07-08 11:37:41,2023-07-08 13:37:41,41
3996,FN3995,63,30,2023-12-29 10:10:21,2023-12-29 15:10:21,25
3997,FN3996,31,22,2024-04-21 14:38:29,2024-04-21 22:38:29,23
3998,FN3997,37,53,2024-02-01 04:55:17,2024-02-01 08:55:17,13
3999,FN3998,61,99,2024-02-14 18:25:36,2024-02-15 03:25:36,43
4000,FN3999,45,81,2023-08-11 14:06:24,2023-08-11 20:06:24,30
4001,FN4000,9,19,2023-10-20 18:36:30,2023-10-21 00:36:30,6
4002,FN4001,15,24,2024-05-27 19:21:31,2024-05-28 05:21:31,44
4003,FN4002,14,57,2023-10-07 11:45:07,2023-10-07 14:45:07,45
4004,FN4003,74,73,2024-04-11 16:26:36,2024-04-12 01:26:36,40
4005,FN4004,2,15,2023-12-24 10:45:08,2023-12-24 18:45:08,46
4006,FN4005,35,1,2024-06-09 07:11:06,2024-06-09 17:11:06,10
4007,FN4006,31,97,2023-10-19 01:37:03,2023-10-19 10:37:03,47
4008,FN4007,91,53,2024-02-05 16:49:38,2024-02-05 21:49:38,43
4009,FN4008,91,17,2023-11-19 06:27:26,2023-11-19 14:27:26,6
4010,FN4009,95,42,2024-01-14 08:03:09,2024-01-14 10:03:09,44
4011,FN4010,40,50,2024-05-05 10:33:09,2024-05-05 17:33:09,42
4012,FN4011,47,75,2024-03-16 00:21:32,2024-03-16 03:21:32,33
4013,FN4012,97,31,2024-05-22 13:21:10,2024-05-22 19:21:10,22
4014,FN4013,22,64,2024-04-16 14:50:58,2024-04-16 21:50:58,21
4015,FN4014,30,10,2024-01-03 04:00:57,2024-01-03 12:00:57,29
4016,FN4015,4,36,2023-10-04 04:43:57,2023-10-04 08:43:57,14
4017,FN4016,21,10,2023-10-10 19:23:35,2023-10-11 01:23:35,23
4018,FN4017,35,37,2023-09-29 19:21:07,2023-09-29 22:21:07,33
4019,FN4018,52,86,2023-12-28 08:17:18,2023-12-28 16:17:18,24
4020,FN4019,13,30,2023-11-10 10:01:18,2023-11-10 12:01:18,16
4021,FN4020,40,35,2024-03-19 12:22:23,2024-03-19 14:22:23,11
4022,FN4021,55,99,2024-03-24 20:34:56,2024-03-25 06:34:56,24
4023,FN4022,62,47,2023-09-12 20:06:36,2023-09-12 22:06:36,49
4024,FN4023,90,53,2024-02-26 21:49:39,2024-02-27 07:49:39,25
4025,FN4024,84,72,2024-05-25 21:32:58,2024-05-26 01:32:58,5
4026,FN4025,46,23,2024-01-14 21:41:21,2024-01-14 22:41:21,10
4027,FN4026,25,3,2023-09-13 23:41:57,2023-09-14 05:41:57,1
4028,FN4027,37,92,2024-02-03 08:08:36,2024-02-03 16:08:36,19
4029,FN4028,7,24,2023-11-23 15:09:24,2023-11-23 22:09:24,35
4030,FN4029,50,29,2024-05-21 18:30:50,2024-05-21 20:30:50,47
4031,FN4030,70,35,2023-12-29 15:41:10,2023-12-29 20:41:10,9
4032,FN4031,98,19,2024-04-22 20:46:49,2024-04-23 05:46:49,22
4033,FN4032,81,51,2023-07-20 07:42:30,2023-07-20 09:42:30,6
4034,FN4033,67,25,2023-10-19 11:51:59,2023-10-19 16:51:59,40
4035,FN4034,99,72,2023-07-09 17:50:52,2023-07-09 20:50:52,25
4036,FN4035,48,57,2023-09-09 22:07:13,2023-09-10 03:07:13,38
4037,FN4036,80,83,2023-10-09 16:07:21,2023-10-10 00:07:21,13
4038,FN4037,52,80,2023-09-20 21:25:20,2023-09-21 05:25:20,21
4039,FN4038,13,71,2023-11-24 04:09:00,2023-11-24 08:09:00,30
4040,FN4039,13,76,2023-10-07 10:38:14,2023-10-07 14:38:14,49
4041,FN4040,70,59,2024-05-13 18:46:56,2024-05-14 04:46:56,40
4042,FN4041,52,31,2023-09-14 17:32:40,2023-09-14 22:32:40,10
4043,FN4042,75,38,2024-06-08 05:06:58,2024-06-08 09:06:58,22
4044,FN4043,19,95,2024-02-10 16:46:46,2024-02-11 02:46:46,8
4045,FN4044,72,39,2024-01-21 14:56:07,2024-01-22 00:56:07,10
4046,FN4045,15,45,2023-10-23 21:38:05,2023-10-24 03:38:05,13
4047,FN4046,32,97,2023-12-06 23:44:27,2023-12-07 09:44:27,34
4048,FN4047,15,11,2023-09-30 14:26:25,2023-10-01 00:26:25,38
4049,FN4048,53,1,2024-05-09 08:01:27,2024-05-09 11:01:27,25
4050,FN4049,18,88,2024-01-06 21:12:10,2024-01-07 05:12:10,14
4051,FN4050,93,33,2023-10-30 18:40:23,2023-10-31 02:40:23,11
4052,FN4051,38,50,2024-05-27 01:25:51,2024-05-27 06:25:51,34
4053,FN4052,17,23,2024-03-30 22:44:37,2024-03-31 01:44:37,10
4054,FN4053,37,57,2024-05-02 07:50:01,2024-05-02 12:50:01,44
4055,FN4054,83,11,2023-09-09 18:11:29,2023-09-10 03:11:29,4
4056,FN4055,36,33,2023-11-12 00:37:54,2023-11-12 06:37:54,13
4057,FN4056,15,60,2023-08-21 04:12:15,2023-08-21 14:12:15,2
4058,FN4057,40,13,2023-11-04 00:49:52,2023-11-04 08:49:52,16
4059,FN4058,58,84,2023-07-29 19:44:02,2023-07-29 20:44:02,1
4060,FN4059,6,52,2023-07-14 14:51:33,2023-07-14 19:51:33,41
4061,FN4060,96,43,2023-09-06 10:28:37,2023-09-06 20:28:37,5
4062,FN4061,58,27,2024-06-18 09:54:23,2024-06-18 14:54:23,42
4063,FN4062,70,20,2023-10-26 11:44:20,2023-10-26 21:44:20,26
4064,FN4063,17,5,2024-03-27 18:09:59,2024-03-27 20:09:59,32
4065,FN4064,36,27,2023-09-01 13:46:19,2023-09-01 14:46:19,13
4066,FN4065,85,83,2024-01-16 19:42:47,2024-01-16 20:42:47,30
4067,FN4066,42,64,2024-05-15 09:41:21,2024-05-15 19:41:21,14
4068,FN4067,49,67,2024-05-21 04:45:51,2024-05-21 08:45:51,6
4069,FN4068,30,60,2024-05-12 21:10:12,2024-05-13 01:10:12,7
4070,FN4069,63,97,2023-12-16 11:24:01,2023-12-16 21:24:01,11
4071,FN4070,33,26,2024-01-01 03:34:24,2024-01-01 09:34:24,1
4072,FN4071,65,70,2024-04-10 01:05:42,2024-04-10 09:05:42,4
4073,FN4072,83,19,2023-09-17 18:52:49,2023-09-17 22:52:49,9
4074,FN4073,6,68,2023-11-28 00:49:05,2023-11-28 08:49:05,27
4075,FN4074,24,69,2023-11-01 02:26:02,2023-11-01 04:26:02,50
4076,FN4075,60,81,2023-11-17 07:52:42,2023-11-17 10:52:42,28
4077,FN4076,9,60,2024-05-15 08:30:27,2024-05-15 11:30:27,12
4078,FN4077,16,91,2023-07-04 19:55:15,2023-07-05 02:55:15,3
4079,FN4078,92,99,2023-08-01 04:20:57,2023-08-01 13:20:57,47
4080,FN4079,53,91,2023-09-28 08:37:59,2023-09-28 13:37:59,17
4081,FN4080,2,51,2024-06-16 05:49:33,2024-06-16 06:49:33,6
4082,FN4081,24,64,2024-03-25 11:39:08,2024-03-25 15:39:08,42
4083,FN4082,93,18,2024-01-27 08:38:19,2024-01-27 15:38:19,30
4084,FN4083,46,17,2024-01-29 23:54:34,2024-01-30 02:54:34,7
4085,FN4084,61,10,2024-06-04 01:11:07,2024-06-04 05:11:07,31
4086,FN4085,66,83,2023-09-04 07:31:32,2023-09-04 17:31:32,45
4087,FN4086,51,2,2024-06-26 08:15:51,2024-06-26 13:15:51,39
4088,FN4087,14,2,2024-05-22 10:42:43,2024-05-22 18:42:43,17
4089,FN4088,84,83,2023-08-28 03:53:45,2023-08-28 04:53:45,15
4090,FN4089,82,34,2023-12-01 01:34:03,2023-12-01 08:34:03,16
4091,FN4090,10,12,2023-07-09 21:02:27,2023-07-10 03:02:27,29
4092,FN4091,75,66,2023-07-10 17:34:54,2023-07-11 03:34:54,25
4093,FN4092,9,56,2023-07-16 00:16:44,2023-07-16 05:16:44,24
4094,FN4093,85,96,2023-10-30 14:52:40,2023-10-30 21:52:40,5
4095,FN4094,62,22,2023-07-15 03:02:22,2023-07-15 06:02:22,15
4096,FN4095,35,33,2024-01-05 05:21:29,2024-01-05 15:21:29,1
4097,FN4096,36,80,2023-09-06 13:04:04,2023-09-06 15:04:04,45
4098,FN4097,36,95,2024-02-02 19:23:52,2024-02-02 23:23:52,48
4099,FN4098,77,40,2024-06-05 09:21:26,2024-06-05 10:21:26,39
4100,FN4099,77,66,2023-08-17 06:01:17,2023-08-17 13:01:17,19
4101,FN4100,97,89,2023-09-01 11:09:06,2023-09-01 14:09:06,13
4102,FN4101,36,35,2024-01-02 03:58:26,2024-01-02 08:58:26,23
4103,FN4102,52,99,2024-01-15 18:47:45,2024-01-16 01:47:45,10
4104,FN4103,61,12,2024-01-14 21:14:43,2024-01-15 03:14:43,32
4105,FN4104,37,13,2024-02-10 00:54:17,2024-02-10 08:54:17,38
4106,FN4105,67,6,2023-11-25 20:12:32,2023-11-26 06:12:32,46
4107,FN4106,5,54,2024-06-16 15:38:25,2024-06-16 20:38:25,25
4108,FN4107,4,37,2024-01-09 01:30:31,2024-01-09 09:30:31,32
4109,FN4108,17,16,2024-02-28 06:49:48,2024-02-28 11:49:48,18
4110,FN4109,65,35,2023-09-21 10:36:47,2023-09-21 16:36:47,34
4111,FN4110,99,11,2023-07-31 14:43:45,2023-07-31 22:43:45,26
4112,FN4111,11,54,2024-01-28 02:14:06,2024-01-28 04:14:06,11
4113,FN4112,52,47,2024-02-17 07:19:42,2024-02-17 11:19:42,2
4114,FN4113,4,46,2024-06-08 11:53:57,2024-06-08 21:53:57,11
4115,FN4114,67,49,2023-07-10 19:21:41,2023-07-11 02:21:41,20
4116,FN4115,92,61,2023-10-29 03:02:12,2023-10-29 05:02:12,30
4117,FN4116,21,13,2024-05-15 00:18:39,2024-05-15 01:18:39,3
4118,FN4117,37,47,2023-12-02 13:50:42,2023-12-02 14:50:42,19
4119,FN4118,22,25,2024-06-18 02:22:50,2024-06-18 03:22:50,30
4120,FN4119,34,70,2024-04-27 15:02:51,2024-04-27 17:02:51,48
4121,FN4120,96,27,2023-06-29 17:49:31,2023-06-29 21:49:31,31
4122,FN4121,37,50,2023-09-16 01:21:17,2023-09-16 06:21:17,6
4123,FN4122,52,53,2023-09-21 03:44:48,2023-09-21 09:44:48,23
4124,FN4123,38,76,2023-11-02 16:52:41,2023-11-03 01:52:41,18
4125,FN4124,13,56,2024-02-29 00:09:13,2024-02-29 07:09:13,26
4126,FN4125,77,86,2024-03-28 20:21:08,2024-03-28 21:21:08,7
4127,FN4126,13,94,2023-08-05 22:59:45,2023-08-06 04:59:45,2
4128,FN4127,72,40,2023-07-24 03:56:03,2023-07-24 04:56:03,26
4129,FN4128,58,87,2023-09-25 17:38:05,2023-09-26 01:38:05,15
4130,FN4129,39,51,2023-10-09 18:56:28,2023-10-09 20:56:28,7
4131,FN4130,61,30,2024-04-07 06:33:24,2024-04-07 07:33:24,37
4132,FN4131,86,49,2024-05-12 01:58:30,2024-05-12 10:58:30,30
4133,FN4132,93,18,2023-07-15 00:15:39,2023-07-15 02:15:39,24
4134,FN4133,77,88,2023-12-01 02:16:44,2023-12-01 05:16:44,9
4135,FN4134,51,49,2023-10-11 15:16:51,2023-10-11 18:16:51,41
4136,FN4135,1,20,2023-12-21 19:22:00,2023-12-22 05:22:00,44
4137,FN4136,42,45,2023-09-23 01:44:47,2023-09-23 10:44:47,49
4138,FN4137,56,87,2023-11-20 15:51:43,2023-11-20 21:51:43,19
4139,FN4138,92,83,2023-07-18 08:12:03,2023-07-18 10:12:03,18
4140,FN4139,84,77,2023-09-06 02:53:39,2023-09-06 05:53:39,26
4141,FN4140,99,55,2023-09-01 09:11:35,2023-09-01 12:11:35,22
4142,FN4141,38,1,2024-05-06 08:38:26,2024-05-06 17:38:26,45
4143,FN4142,87,83,2024-01-04 22:33:01,2024-01-05 00:33:01,45
4144,FN4143,62,24,2024-01-05 02:11:26,2024-01-05 06:11:26,3
4145,FN4144,98,97,2023-07-03 18:36:39,2023-07-03 23:36:39,11
4146,FN4145,52,55,2023-09-10 15:38:39,2023-09-10 19:38:39,43
4147,FN4146,86,81,2023-11-17 23:20:22,2023-11-18 03:20:22,24
4148,FN4147,86,12,2024-01-01 23:41:38,2024-01-02 02:41:38,21
4149,FN4148,75,67,2023-09-16 09:02:33,2023-09-16 14:02:33,12
4150,FN4149,86,60,2023-10-16 18:44:38,2023-10-16 20:44:38,1
4151,FN4150,78,29,2023-08-13 07:57:31,2023-08-13 10:57:31,6
4152,FN4151,53,29,2024-05-10 07:48:30,2024-05-10 12:48:30,24
4153,FN4152,24,77,2023-08-17 06:24:17,2023-08-17 07:24:17,18
4154,FN4153,72,82,2024-03-10 14:17:08,2024-03-10 23:17:08,36
4155,FN4154,67,34,2023-08-18 00:43:25,2023-08-18 09:43:25,34
4156,FN4155,53,78,2023-09-08 14:12:02,2023-09-08 22:12:02,44
4157,FN4156,74,70,2024-04-03 11:37:45,2024-04-03 14:37:45,45
4158,FN4157,68,8,2023-11-20 12:26:00,2023-11-20 18:26:00,48
4159,FN4158,84,8,2023-12-10 11:46:17,2023-12-10 14:46:17,19
4160,FN4159,62,49,2024-04-20 15:31:02,2024-04-20 16:31:02,26
4161,FN4160,44,11,2024-01-21 02:21:43,2024-01-21 07:21:43,37
4162,FN4161,9,32,2023-08-02 21:08:32,2023-08-03 05:08:32,13
4163,FN4162,6,24,2023-11-12 04:03:04,2023-11-12 06:03:04,18
4164,FN4163,26,19,2024-02-29 20:37:52,2024-02-29 23:37:52,19
4165,FN4164,19,95,2023-08-03 10:03:47,2023-08-03 15:03:47,16
4166,FN4165,56,54,2024-03-11 18:29:59,2024-03-12 00:29:59,40
4167,FN4166,40,72,2024-01-14 04:42:13,2024-01-14 06:42:13,12
4168,FN4167,95,36,2024-03-23 23:30:52,2024-03-24 06:30:52,37
4169,FN4168,35,88,2023-08-01 13:53:49,2023-08-01 14:53:49,13
4170,FN4169,75,1,2024-06-11 22:58:23,2024-06-11 23:58:23,13
4171,FN4170,16,31,2023-08-21 14:03:33,2023-08-21 20:03:33,32
4172,FN4171,90,66,2023-09-20 08:48:59,2023-09-20 11:48:59,48
4173,FN4172,60,13,2023-12-18 11:44:51,2023-12-18 18:44:51,5
4174,FN4173,64,47,2024-04-16 15:13:49,2024-04-16 21:13:49,34
4175,FN4174,77,64,2023-10-25 22:50:39,2023-10-26 04:50:39,31
4176,FN4175,58,11,2024-02-12 06:35:52,2024-02-12 07:35:52,17
4177,FN4176,65,10,2023-10-04 12:22:09,2023-10-04 17:22:09,29
4178,FN4177,53,41,2023-10-30 10:53:39,2023-10-30 17:53:39,43
4179,FN4178,48,33,2023-10-25 18:47:48,2023-10-26 03:47:48,32
4180,FN4179,96,21,2024-05-16 11:54:27,2024-05-16 19:54:27,40
4181,FN4180,62,92,2023-10-02 14:19:53,2023-10-02 19:19:53,29
4182,FN4181,33,73,2023-08-15 20:55:32,2023-08-16 01:55:32,19
4183,FN4182,97,59,2023-11-28 09:37:58,2023-11-28 10:37:58,24
4184,FN4183,54,16,2024-01-21 06:18:19,2024-01-21 14:18:19,36
4185,FN4184,89,63,2024-03-02 21:03:59,2024-03-03 05:03:59,11
4186,FN4185,21,61,2024-03-15 08:17:04,2024-03-15 10:17:04,11
